101,2012,165,0,.25,990.37,80.802,59.034,64.934,80.54,3.1556,352.58,67.54,0,80.632,80.473
101,2012,165,0,5.25,990.37,80.857,59.169,64.981,80.555,2.6068,354.4,67.54,0,80.697,80.493
101,2012,165,0,10.25,990.37,80.833,59.034,64.936,80.54,3.1752,339.05,67.54,0,80.657,80.507
101,2012,165,0,15.25,990.37,80.857,59.473,65.081,80.553,3.5476,336.46,67.54,0,80.717,80.493
101,2012,165,0,20.25,990.37,80.851,59,65.059,80.598,4.0572,344.14,67.54,0,80.697,80.552
101,2012,165,0,25.25,990.37,80.888,58.73,64.886,80.588,3.4692,348.55,67.54,0,80.682,80.562
101,2012,165,0,30.25,990.37,80.845,58.764,64.779,80.57,3.7044,13.044,67.54,0,80.672,80.582
101,2012,165,0,35.38,990.38,80.839,58.831,64.819,80.62,3.332,8.5363,67.54,0,80.747,80.592
101,2012,165,0,40.25,990.37,80.894,59.271,65.021,80.605,3.7436,5.0834,67.54,0,80.712,80.637
101,2012,165,0,45.25,990.37,80.894,58.764,64.927,80.593,3.4692,15.058,67.54,0,80.742,80.627
101,2012,165,0,50.25,990.37,80.863,58.899,64.906,80.605,3.1556,.19183,67.54,0,80.767,80.652
101,2012,165,0,55.25,990.37,80.869,59.102,64.937,80.623,2.744,.19183,67.54,0,80.687,80.637
101,2012,165,1,.25,990.37,80.851,59.304,65.021,80.613,2.7636,-.09591,67.54,0,80.717,80.627
101,2012,165,1,5.25,990.37,80.869,59.034,65.034,80.59,2.1364,340.11,67.54,0,80.737,80.627
101,2012,165,1,10.25,990.37,80.894,59.034,64.986,80.573,2.4108,.57548,67.54,0,80.752,80.622
101,2012,165,1,15.38,990.37,80.875,59,64.959,80.565,3.5672,354.4,67.54,0,80.722,80.612
101,2012,165,1,20.25,990.37,80.857,59.034,64.959,80.558,3.5476,-.09591,67.54,0,80.732,80.607
101,2012,165,1,25.25,990.37,80.863,59.068,64.954,80.55,3.4692,332.15,67.54,0,80.732,80.602
101,2012,165,1,30.25,990.37,80.851,59.169,64.985,80.553,2.7244,341.26,67.54,0,80.747,80.612
101,2012,165,1,35.25,990.37,80.881,58.967,64.965,80.563,3.1752,340.78,67.54,0,80.707,80.617
