101,2020,172,000,0,992.7549,85.96769,43.31736,84.81441,1.7052,277.3,83.58691,0,86.17194,87.16817
101,2020,172,000,5,992.8802,86.02899,43.24925,84.76074,1.4308,276.6,83.19077,0,86.17194,87.16817
101,2020,172,000,10,992.8802,85.7838,43.31736,84.76074,1.3916,273.9,82.79462,0,86.17194,87.16817
101,2020,172,000,15,992.8802,85.84509,43.38546,84.76074,1.5876,271.3,82.79462,0,86.17194,87.16817
101,2020,172,000,20,992.7549,85.7838,43.45358,84.78755,1.5876,266.4,82.79462,0,86.17194,87.16817
101,2020,172,000,25,992.7549,85.84509,43.52168,84.81441,1.5288,262.9,82.39848,0,86.17194,87.16817
101,2020,172,000,30,992.7549,86.02899,43.6579,84.81441,1.3328,261.7,82.00233,0,86.17194,87.16817
101,2020,172,000,35,992.8176,86.02899,43.72601,84.84127,1.7052,255.5,82.00233,0,86.22687,87.16817
101,2020,172,000,40,992.8176,86.02899,43.6579,84.81441,1.6268,262.9,81.60618,0,86.22687,87.19603
101,2020,172,000,45,992.8802,86.02899,43.58979,84.84127,1.5484,262.9,81.21004,0,86.22687,87.16817
101,2020,172,000,50,992.7549,86.02899,43.52168,84.84127,1.568,296.9,81.21004,0,86.22687,87.16817
101,2020,172,000,55,992.8176,85.96769,43.45358,84.86813,1.4504,275,80.81389,0,86.22687,87.16817
101,2020,172,001,0,992.8802,86.02899,43.52168,84.89499,1.4504,297.8,80.81389,0,86.17194,87.16817
101,2020,172,001,5,992.8802,85.96769,43.55574,84.92191,1.5288,280.8,80.41774,0,86.17194,87.16817
101,2020,172,001,10,992.8802,86.02899,43.6579,84.92191,1.3132,277.6,80.41774,0,86.17194,87.16817
101,2020,172,001,15,992.8802,86.02899,43.72601,84.97574,1.4308,261.3,80.02159,0,86.17194,87.16817
101,2020,172,001,20,992.8802,85.90639,43.72601,84.97574,1.8032,275.4,79.62545,0,86.1994,87.16817
101,2020,172,001,25,992.8802,86.02899,43.76006,84.97574,1.96,263.5,79.62545,0,86.22687,87.16817
101,2020,172,001,30,992.7549,85.90639,43.76006,84.97574,1.9404,268.2,79.2293,0,86.2818,87.16817
101,2020,172,001,35,992.754,85.96741,43.65781,84.97597,1.9012,256.6,79.22997,0,86.28201,87.16829
101,2020,172,001,40,992.8794,86.02872,43.45348,84.97597,1.9208,264.4,78.83382,0,86.28201,87.16829
101,2020,172,001,45,992.8794,85.96741,43.24915,84.94905,1.764,253,78.43768,0,86.2545,87.19619
