101,2020,167,000,0,996.6451,79.20283,45.44369,78.70502,0.6076,78.41,82.81073,0,79.46758,79.51714
101,2020,167,000,5,996.6451,79.20283,45.54589,78.72946,1.1172,67.89,82.81073,0,79.46758,79.51714
101,2020,167,000,10,996.7704,79.20283,45.64808,78.72946,1.078,72.03,82.41451,0,79.46758,79.51714
101,2020,167,000,15,996.7078,79.20283,45.71622,78.72946,1.1956,49.15,82.01828,0,79.51714,79.51714
101,2020,167,000,20,996.7704,79.20283,45.64808,78.72946,1.0192,80.8,82.01828,0,79.51714,79.51714
101,2020,167,000,25,996.6451,79.20283,45.64808,78.72946,0.8624,76.09,82.01828,0,79.54179,79.51714
101,2020,167,000,30,996.7704,79.20283,45.71622,78.72946,1.5092,86,81.62206,0,79.56657,79.51714
101,2020,167,000,35,996.6451,79.20283,45.81841,78.72946,1.47,89,81.22583,0,79.56657,79.56657
101,2020,167,000,40,996.7704,79.20283,45.98874,78.72946,1.2152,81.7,81.22583,0,79.56657,79.56657
101,2020,167,000,45,996.7078,79.20283,45.98874,78.72946,1.4112,64.22,80.82961,0,79.56657,79.56657
101,2020,167,000,50,996.7078,79.20283,45.92061,78.72946,1.2152,60.39,80.43339,0,79.56657,79.56657
101,2020,167,000,55,996.7078,79.20283,45.85248,78.72946,1.1368,32.58,80.43339,0,79.56657,79.56657
101,2020,167,001,0,996.7704,79.32546,45.75028,78.72946,0.8624,47.41,80.43339,0,79.56657,79.56657
101,2020,167,001,5,996.7078,79.20283,45.64808,78.72946,0.6076,40.88,80.03716,0,79.56657,79.56657
101,2020,167,001,10,996.7078,79.20283,45.51182,78.72946,0.6468,90.1,79.64094,0,79.56657,79.56657
101,2020,167,001,15,996.7704,79.32546,45.44369,78.75391,0.4116,31.18,79.64094,0,79.56657,79.56657
101,2020,167,001,20,996.7078,79.20283,45.71622,78.77841,0.5292,54.13,79.24471,0,79.56657,79.56657
101,2020,167,001,25,996.6451,79.20283,46.125,78.77841,0.7644,40.68,79.24471,0,79.59134,79.59134
101,2020,167,001,30,996.7078,79.4481,46.46566,78.77841,1.568,47.07,78.84849,0,79.59134,79.61612
101,2020,167,001,35,996.7704,79.20283,46.26127,78.78011,2.058,33.55,78.84853,0,79.56833,79.61794
101,2020,167,001,40,996.7704,79.20283,46.19313,78.80461,1.8424,50.28,78.84853,0,79.56833,79.61794
101,2020,167,001,45,996.7704,79.20283,46.39753,78.78011,2.0776,22.23,78.45231,0,79.56833,79.61794
101,2020,167,001,50,996.7704,79.20283,46.67006,78.78011,1.5092,43.37,78.05608,0,79.54355,79.61794
101,2020,167,001,55,996.7704,79.20283,46.67006,78.78011,1.5288,41.55,78.05608,0,79.51878,79.5931
101,2020,167,002,0,996.7704,79.14151,46.60192,78.78011,1.666,71.74,78.05608,0,79.51878,79.56833
