101,2012,163,0,.25,990.48,73.041,92.061,70.246,72.764,.6076,197.74,68.755,0,73.232,73.108
101,2012,163,0,5.25,990.49,73.017,92.23,70.233,72.764,.5684,60.254,67.562,0,73.245,73.094
101,2012,163,0,10.25,990.48,72.993,92.128,70.207,72.757,1.274,130.68,67.562,0,73.236,73.09
101,2012,163,0,15.25,990.48,72.968,92.162,70.175,72.762,2.3716,120.32,67.562,0,73.254,73.099
101,2012,163,0,20.25,990.47,73.023,92.162,70.245,72.768,2.4108,119.07,67.562,0,73.25,73.121
101,2012,163,0,25.25,990.5,73.029,92.196,70.255,72.775,2.254,102.09,67.562,0,73.263,73.108
101,2012,163,0,30.25,990.5,73.011,92.095,70.231,72.777,1.7248,97.385,67.562,0,73.254,73.086
101,2012,163,0,35.38,990.5,72.993,92.061,70.186,72.788,1.5484,90.477,67.562,0,73.259,73.094
101,2012,163,0,40.25,990.5,73.011,92.061,70.191,72.791,1.1564,103.91,67.562,0,73.232,73.086
101,2012,163,0,45.25,990.49,72.974,92.061,70.168,72.797,.8624,94.411,65.973,0,73.236,73.081
101,2012,163,0,50.25,990.5,72.974,92.095,70.175,72.808,1.0388,138.55,63.986,0,73.241,73.09
101,2012,163,0,55.25,990.5,73.005,92.128,70.204,72.815,1.176,137.49,63.588,0,73.25,73.099
101,2012,163,1,.25,990.5,72.993,92.061,70.192,72.808,1.2152,100.84,63.588,0,73.25,73.112
101,2012,163,1,5.25,990.5,73.029,92.162,70.251,72.804,1.5288,156.97,63.588,0,73.259,73.121
101,2012,163,1,10.25,990.5,72.956,92.263,70.197,72.788,2.0384,139.51,63.588,0,73.306,73.124
101,2012,163,1,15.25,990.5,73.005,92.23,70.246,72.783,2.1756,129.91,63.588,0,73.333,73.133
101,2012,163,1,20.25,990.5,72.956,92.128,70.172,72.783,2.0384,74.454,63.588,0,73.257,73.102
101,2012,163,1,25.25,990.5,73.023,92.027,70.211,72.779,1.4896,96.618,63.588,0,73.217,73.053
101,2012,163,1,30.25,990.5,72.98,91.959,70.155,72.781,1.1956,124.83,63.588,0,73.217,73.031
101,2012,163,1,35.25,990.5,72.986,91.959,70.142,72.772,1.5288,104.49,63.588,0,73.226,73.027
101,2012,163,1,40.25,990.5,72.986,91.959,70.142,72.766,1.6464,117.15,62.793,0,73.226,73.049
101,2012,163,1,45.25,990.5,73.011,91.993,70.174,72.764,1.47,110.91,61.601,0,73.213,73.049
101,2012,163,1,50.25,990.5,72.974,91.959,70.13,72.757,1.3916,102.28,60.011,0,73.155,73.044
101,2012,163,1,55.25,990.5,72.956,91.858,70.093,72.761,1.47,103.33,59.614,0,73.093,73
101,2012,163,2,.25,990.5,72.986,91.959,70.129,72.768,1.4112,116.19,59.614,0,73.066,73.009
101,2012,163,2,5.25,990.5,72.944,91.959,70.103,72.755,2.0188,91.341,59.614,0,73.151,73.035
101,2012,163,2,10.25,990.5,72.944,91.993,70.107,72.755,1.6072,118.4,59.614,0,73.208,73.035
101,2012,163,2,15.25,990.5,72.95,92.027,70.117,72.761,1.0192,140.46,59.614,0,73.199,73.049
101,2012,163,2,20.25,990.53,72.938,92.061,70.112,72.757,1.7052,111.97,59.614,0,73.208,73.062
101,2012,163,2,25.25,990.5,72.98,92.128,70.176,72.741,1.9208,120.22,58.819,0,73.186,73.071
101,2012,163,2,30.25,990.5,72.913,92.027,70.094,72.733,2.254,108.32,56.037,0,73.168,73.071
101,2012,163,2,35.25,990.5,72.913,92.027,70.101,72.73,1.862,111.3,55.64,0,73.177,73.08
