101,2012,166,0,.25,990.15,85.562,34.752,54.418,85.175,1.9012,9.5914,75.883,0,85.409,85.204
101,2012,166,0,5.25,990.12,85.568,35.225,54.697,85.148,2.2736,3.5488,75.883,0,85.382,85.183
101,2012,166,0,10.25,990.12,85.581,35.191,54.843,85.146,2.1952,45.175,75.486,0,85.382,85.193
101,2012,166,0,15.25,990.13,85.514,35.393,54.879,85.124,1.7248,.19183,75.486,0,85.377,85.182
101,2012,166,0,20.25,990.15,85.526,35.191,54.977,85.14,1.3524,38.557,75.486,0,85.366,85.177
101,2012,166,0,25.25,990.12,85.502,35.292,55.024,85.143,1.176,24.266,75.486,0,85.344,85.166
101,2012,166,0,30.25,990.12,85.556,35.36,54.911,85.154,1.3916,23.882,75.486,0,85.323,85.166
101,2012,166,0,35.38,990.13,85.514,35.36,54.884,85.14,1.5092,34.913,75.486,0,85.328,85.161
101,2012,166,0,40.25,990.12,85.532,35.664,55.112,85.1,1.9012,3.2611,75.486,0,85.312,85.15
101,2012,166,0,45.25,990.15,85.52,34.211,54.407,85.092,2.1168,.19183,75.486,0,85.339,85.123
101,2012,166,0,50.25,990.12,85.556,34.347,54.148,85.083,1.7836,12.469,75.486,0,85.312,85.102
101,2012,166,0,55.25,990.12,85.52,34.347,54.233,85.083,2.2736,42.298,75.486,0,85.339,85.112
101,2012,166,1,.25,990.12,85.526,34.921,54.381,85.086,2.2148,6.618,75.486,0,85.328,85.118
101,2012,166,1,5.25,990.12,85.489,35.664,54.997,85.051,1.7248,35.968,75.486,0,85.344,85.107
101,2012,166,1,10.25,990.12,85.489,35.9,55.214,85.043,1.9404,7.9608,75.486,0,85.334,85.102
101,2012,166,1,15.38,990.12,85.52,36.069,55.455,85.013,2.3716,46.902,75.486,0,85.328,85.096
101,2012,166,1,20.25,990.12,85.532,36.44,55.593,84.997,1.2152,5.2752,75.486,0,85.339,85.096
101,2012,166,1,25.25,990.12,85.502,36.44,55.723,84.968,1.3524,31.46,75.486,0,85.344,85.069
101,2012,166,1,30.25,990.12,85.465,36.001,55.499,84.938,1.6464,46.614,75.486,0,85.328,85.048
101,2012,166,1,35.25,990.12,85.514,36.069,55.394,84.93,1.7248,51.889,75.486,0,85.312,85.08
101,2012,166,1,40.25,990.12,85.508,36.035,55.399,84.927,1.862,14.771,75.486,0,85.285,85.059
101,2012,166,1,45.25,990.12,85.532,36.272,55.588,84.908,1.6856,9.3036,75.486,0,85.28,85.059
101,2012,166,1,50.25,990.12,85.465,35.9,55.382,84.932,1.8228,.09591,75.486,0,85.28,85.048
101,2012,166,1,55.25,990.15,85.489,36.373,55.576,84.93,1.6268,21.005,75.486,0,85.263,85.032
101,2012,166,2,.25,990.15,85.471,35.799,55.514,84.927,2.3128,38.941,75.486,0,85.236,85.042
101,2012,166,2,5.25,990.12,85.453,36.069,55.325,84.954,2.2736,35.968,75.088,0,85.22,84.999
101,2012,166,2,10.25,990.18,85.453,35.326,55.094,84.978,2.5676,18.415,75.088,0,85.242,84.994
101,2012,166,2,15.25,990.12,85.459,35.427,54.868,85.008,2.5088,.19183,73.499,0,85.253,84.973
101,2012,166,2,20.25,990.12,85.422,35.022,54.576,85,2.4304,18.032,71.91,0,85.248,84.984
101,2012,166,2,25.25,990.12,85.429,35.427,54.743,85.025,2.6852,13.044,71.513,0,85.264,84.99
101,2012,166,2,30.25,990.15,85.416,35.427,54.841,85.012,2.5088,15.154,69.924,0,85.189,84.984
101,2012,166,2,35.25,990.17,85.447,35.799,55.126,84.996,2.5284,13.62,68.732,0,85.151,85.017
