101,2020,166,000,0,994.1853,84.32901,30.44876,84.17314,2.6852,34,84.78229,0,84.2529,84.33282
101,2020,166,000,5,994.1853,84.32901,30.44876,84.17314,3.1752,53.25,84.78229,0,84.27959,84.33282
101,2020,166,000,10,994.1853,84.32901,30.44876,84.11996,3.3908,48.75,84.38611,0,84.2529,84.33282
101,2020,166,000,15,994.1227,84.32901,30.31252,84.14655,2.8616,54.77,84.38611,0,84.22631,84.30618
101,2020,166,000,20,994.1853,84.32901,30.2444,84.11996,2.6852,51.68,83.98993,0,84.22631,84.30618
101,2020,166,000,25,994.1853,84.45162,30.2444,84.11996,3.2536,68.85,83.98993,0,84.22631,84.27959
101,2020,166,000,30,994.1853,84.32901,30.10817,84.11996,2.9792,42.32,83.98993,0,84.22631,84.27959
101,2020,166,000,35,994.1853,84.32901,30.17628,84.11996,1.9404,45.32,83.59375,0,84.22631,84.27959
101,2020,166,000,40,994.1853,84.45162,30.38064,84.11996,2.0188,45.44,83.59375,0,84.22631,84.27959
101,2020,166,000,45,994.06,84.32901,30.38064,84.11996,2.1168,44.64,83.19757,0,84.22631,84.27959
101,2020,166,000,50,994.1227,84.32901,30.31252,84.11996,2.0972,41.06,83.19757,0,84.22631,84.27959
101,2020,166,000,55,994.1853,84.39032,30.38064,84.11996,1.9012,29.45,82.80139,0,84.22631,84.27959
101,2020,166,001,0,994.1853,84.32901,30.31252,84.11996,2.0384,32.28,82.80139,0,84.22631,84.27959
101,2020,166,001,5,994.1853,84.32901,30.31252,84.14655,1.764,34.6,82.80139,0,84.22631,84.27959
101,2020,166,001,10,994.1853,84.32901,30.38064,84.14655,1.764,32.14,82.80139,0,84.27959,84.27959
101,2020,166,001,15,994.1227,84.32901,30.38064,84.17314,1.1564,63.6,82.40521,0,84.27959,84.30618
101,2020,166,001,20,994.1853,84.32901,30.44876,84.14655,0.882,26.12,82.00903,0,84.27959,84.30618
101,2020,166,001,25,994.1853,84.45162,30.58499,84.17314,0.9408,37.63,82.00903,0,84.30618,84.30618
101,2020,166,001,30,994.1227,84.45162,30.78934,84.17314,0.9015999,57.02,82.00903,0,84.33282,84.33282
101,2020,166,001,35,994.1875,84.45231,30.85763,84.1733,1.2348,57,82.00933,0,84.33304,84.33304
101,2020,166,001,40,994.1875,84.45231,30.92575,84.1733,1.3524,3.651,81.61315,0,84.33304,84.33304
101,2020,166,001,45,994.0621,84.45231,31.06199,84.1733,1.176,70.49,81.21696,0,84.33304,84.33304
101,2020,166,001,50,994.1875,84.45231,31.06199,84.1733,1.7052,43.09,81.21696,0,84.35963,84.35963
101,2020,166,001,55,994.1875,84.45231,30.92575,84.1733,1.8816,36.13,80.82079,0,84.38638,84.35963
101,2020,166,002,0,994.1875,84.45231,30.78951,84.1733,1.862,44.47,80.42461,0,84.38638,84.38638
101,2020,166,002,5,994.1875,84.45231,30.7214,84.1733,2.1168,18.72,80.42461,0,84.38638,84.38638
101,2020,166,002,10,994.1875,84.45231,30.85763,84.1733,2.3912,30.66,80.42461,0,84.41302,84.38638
101,2020,166,002,15,994.1875,84.57492,30.99387,84.1733,1.9796,41.21,79.63225,0,84.41302,84.38638
101,2020,166,002,20,994.1875,84.45231,31.06199,84.14671,1.5288,101.3,79.63225,0,84.41302,84.38638
101,2020,166,002,25,994.1875,84.45231,30.99387,84.1733,1.7444,71.72,79.63225,0,84.41302,84.38638
101,2020,166,002,30,994.0621,84.57492,30.99387,84.1733,1.5092,44.01,79.23607,0,84.43972,84.38638
101,2020,166,002,35,994.1875,84.45231,31.19823,84.1733,1.5876,9.09,78.83989,0,84.43972,84.41302
101,2020,166,002,40,994.1875,84.45231,31.19823,84.1733,1.5092,19.22,78.83989,0,84.41302,84.41302
101,2020,166,002,45,994.1875,84.45231,31.09605,84.1733,1.3916,3.047,78.4437,0,84.38638,84.38638
101,2020,166,002,50,994.1875,84.45231,30.99387,84.1733,1.0976,0.29,78.4437,0,84.41302,84.38638
101,2020,166,002,55,994.1875,84.45231,30.85763,84.1733,0.9408,19.37,78.04752,0,84.43972,84.38638
101,2020,166,003,0,994.1875,84.45231,30.85763,84.1733,0.882,32.94,78.04752,0,84.43972,84.41302
101,2020,166,003,5,994.1875,84.45231,30.92575,84.19994,1.1368,21.76,77.65134,0,84.43972,84.41302
101,2020,166,003,10,994.1875,84.45231,31.06199,84.19994,1.3132,38.91,77.25517,0,84.43972,84.43972
101,2020,166,003,15,994.196,84.45498,31.13077,84.20033,1.1564,30.03,77.2554,0,84.44022,84.44022
101,2020,166,003,20,994.196,84.45498,31.19889,84.22697,1.0584,32.07,76.85922,0,84.46691,84.44022
101,2020,166,003,25,994.1333,84.45498,31.33513,84.22697,1.2936,32.55,76.46304,0,84.49361,84.46691
101,2020,166,003,30,994.196,84.45498,31.33513,84.22697,1.6464,21.06,76.46304,0,84.49361,84.44022
101,2020,166,003,35,994.196,84.45498,31.36919,84.22697,1.9992,21.28,75.67068,0,84.44022,84.46691
101,2020,166,003,40,994.196,84.45498,31.33513,84.20033,2.5284,29.67,75.67068,0,84.44022,84.49361
101,2020,166,003,45,994.196,84.45498,31.40325,84.20033,2.1756,48.7,75.67068,0,84.44022,84.46691
101,2020,166,003,50,994.196,84.57759,31.53949,84.20033,1.8424,70.64,75.67068,0,84.44022,84.44022
101,2020,166,003,55,994.196,84.45498,31.47137,84.17374,1.9012,45.41,75.2745,0,84.44022,84.44022
101,2020,166,004,0,994.196,84.45498,31.33513,84.17374,2.1756,37.56,74.87831,0,84.41351,84.44022
101,2020,166,004,5,994.196,84.6389,31.30107,84.17374,1.8816,70.42,74.87831,0,84.38683,84.44022
101,2020,166,004,10,994.196,84.45498,30.92641,84.17374,2.0188,63.48,74.87831,0,84.38683,84.41351
